doc_uuid,sentence_id,sentence_text,actor_name,label
35679aa4-9501-4bbe-9af2-0fd0aac0a6c2,4,"Não podemos ignorar a realidade dos profissionais de saúde que se encontram no terreno, que não olham a horas ou a acréscimo de trabalho para cumprirem as suas responsabilidades.",Bebiana Cunha,0
e9a02d8c-d580-41e8-8977-25bcc9f84a63,2,"Saúdo assim os subscritores da petição sobre a «reposição da freguesia da Senhora da Hora e a reposição da freguesia de São Mamede de Infesta, de que é primeiro subscritor o Hugo Alexandre Trindade.",Palmira Maciel,0
e9a02d8c-d580-41e8-8977-25bcc9f84a63,6,"Por isso, segundo o Movimento pela Freguesia de São Mamede de Infesta e o Movimento pela Freguesia da Senhora da Hora, «nem sempre a união faz a força.",Palmira Maciel,0
3568f567-0bba-4819-b69f-7e881b4148b8,9,"Acompanhamos e defendemos, ainda, que se potencie o diagnóstico, o tratamento e a avaliação da incapacidade, bem como a divulgação e a atualização da informação da doença nos serviços do Serviço Nacional de Saúde e junto da comunidade médica.",Sandra Cardoso,1
30b1d43d-e69c-46f5-a320-1a5163420fe5,2,"Primeiro-Ministro, quero deixar três notas prévias, que resultaram do próprio debate.",Nuno Magalhães,0
30b1d43d-e69c-46f5-a320-1a5163420fe5,15,"Ora, vimos aqui muito pouco interesse, da parte da oposição, nesse mesmo processo, no fundo, no cumprimento da lei.",Nuno Magalhães,0
e9a4936a-fc43-4837-b825-f017fff07b58,5,"O projecto de lei que hoje aqui apresenta é, aliás, uma cópia da referida Portaria.",João Serpa Oliva,0
30b21f96-0fd9-4738-99a1-e4a644117589,10,"Estranhamente, esta ideia é retomada pelo atual Governo.",Carlos Matias,0
30b21f96-0fd9-4738-99a1-e4a644117589,14,"Para além isso, constituem uma fonte de CO2 que em nada contribui, antes pelo contrário, para a mitigação dos efeitos das alterações climáticas e para alcançarmos os objetivos do Acordo de Paris.",Carlos Matias,0
6228d26a-6cf5-413a-adc0-71f3808fed0e,10,"Deputado João Galamba, sei que não tenho a sua capacidade fantástica de perceção, mas, apesar de tudo, terei alguma.",Cecília Meireles,0
6228d26a-6cf5-413a-adc0-71f3808fed0e,11,"E vejo tanta gente que não percebeu que me atrevo a dizer que, se calhar, o problema é seu, que não explicou bem.",Cecília Meireles,0
e9a6f0e0-9ef3-4b90-bf28-9b9a11f1fdb2,3,"Ex.as têm de esclarecer aos portugueses, e nas vossas convenções.",Paulo Batista Santos,0
e9a6f0e0-9ef3-4b90-bf28-9b9a11f1fdb2,5,"Sr.ª Deputada Isabel Santos, é urgente tratar esta matéria, porque VV.",Paulo Batista Santos,0
e9a6f0e0-9ef3-4b90-bf28-9b9a11f1fdb2,6,"Ex.as , como estará recordada, também inscreveram este objetivo no Memorando, em maio de 2011.",Paulo Batista Santos,0
e9a6f0e0-9ef3-4b90-bf28-9b9a11f1fdb2,10,"Não são agiotas, são credores que nos financiaram para viver.",Paulo Batista Santos,0
e9a6f0e0-9ef3-4b90-bf28-9b9a11f1fdb2,12,"Não só concretiza aquilo que é uma normalização e um objetivo de redução do endividamento destas entidades, como cria um conjunto de regras e princípios que procuram estabilizar um setor importante para o funcionamento do Estado e, sobretudo, inclui na legislação que apresenta ao Parlamento, como forma de autorização legislativa (mas, Deputado Paulo Sá, acompanhada de um decreto-lei que é claro na sua formulação), princípios de transparência, princípios de prevenção da corrupção, princípios de ética e de conduta na gestão pública neste domínio, princípios de responsabilidade social e princípios de promoção da igualdade.",Paulo Batista Santos,0
e9a6f0e0-9ef3-4b90-bf28-9b9a11f1fdb2,20,"O Governo está disponível para debater as privatizações, e, acima de tudo, Sr.ª Deputada, deu a garantia de que está a fazê-lo em nome de Portugal e com a mais completa transparência.",Paulo Batista Santos,0
a4ef9fd8-4047-4aa8-8588-3027826ea125,20,"No entanto, é indispensável aumentar a acessibilidade para pessoas surdas nos hospitais, centros de saúde e a todos os serviços públicos.",Mariana Silva,1
356de3c9-76fb-4991-983c-189ecea95cef,11,"Qual foi o impacto de haver milhares de pessoas cujas capacidades são desperdiçadas, porque não contribuem, não podem contribuir?",José Moura Soeiro,0
356de3c9-76fb-4991-983c-189ecea95cef,25,"Em primeiro lugar: ao contrário do que dizem esses mitos, há dinheiro para as pensões e o sistema não está num risco iminente.",José Moura Soeiro,0
356de3c9-76fb-4991-983c-189ecea95cef,26,"O sistema previdencial é superavitário, sempre foi e também o é hoje.",José Moura Soeiro,0
30b41cd3-8859-48df-850e-5bf982915ad2,7,"Para cumprir o pacto de agressão firmado com a troica, no qual está o aumento brutal do IVA sobre a energia, que passou de 6% para 23%, depois dá a quem vê os seus rendimentos ficarem brutalmente diminuídos, quer por via dos cortes nos salários, quer por via dos aumentos brutais do preço da energia, a benesse, a esmola, que é a tarifa social.",Carla Cruz,0
f56988fe-4380-4565-aebc-7cb2c25e931f,16,"Era para isto que lhe pedia um comentário, Sr.ª Deputada.",Celeste Correia,0
e9a92325-1381-4763-8e44-ebe6aca955f8,1,"O balanço que o Ministro da Educação faz do 1.º período deste ano letivo é extremamente positivo — disse-o!",António Cunha,0
e9a92325-1381-4763-8e44-ebe6aca955f8,14,"Houve alguma alteração no sistema de colocação de professores desde março?",António Cunha,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,1,"A Comissão Europeia notificou hoje Portugal do projecto de resolução a respeito do Programa de Estabilidade e Crescimento (PEC), apresentado pelo Governo.",Francisco Louçã,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,2,"Segundo a Comissão Europeia, este projecto de Programa de Estabilidade e Crescimento inclui riscos assinaláveis e, no seu parecer, chega mesmo ao ponto de dizer que poderão ser necessárias medidas suplementares de consolidação orçamental, em especial para o corrente ano de 2010.",Francisco Louçã,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,4,"A opinião do Bloco de Esquerda é que este Programa não é credível, falta-lhe ambição económica, e que o que é exequível é, normalmente, prejudicial.",Francisco Louçã,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,12,"Porque, na verdade, ela, um dia, já foi aprovada.",Francisco Louçã,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,22,"Em dois dias diferentes, o Partido Socialista — aliás, com a abstenção do hoje ministro Jorge Lacão e de outros",Francisco Louçã,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,45,"Presidente, Sr.ª Deputada Assunção Cristas, agradeço a sua intervenção.",Francisco Louçã,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,67,"O Bloco de Esquerda sabe perfeitamente como votou, e votaria sempre da mesma forma, repito, votaria sempre da mesma forma.",Francisco Louçã,0
a97b52ae-cb1f-4370-83ce-4d27e99ec523,101,"Caso contrário, fazemos uma lei, numa semana, e outra lei, noutra.",Francisco Louçã,0
356edf48-e2a5-4115-bf55-f87e7ef92222,8,"Por isso, queremos uma solução dentro da Europa.",Francisco de Assis,0
356edf48-e2a5-4115-bf55-f87e7ef92222,9,"A terminar, quero também dizer ao PSD que não aceitamos essa imputação de responsabilidades.",Francisco de Assis,0
356edf48-e2a5-4115-bf55-f87e7ef92222,15,"Creio que o Governo a tem revelado, e tem-no feito porque assume posições difíceis, porque assume medidas reconhecidamente difíceis e duras.",Francisco de Assis,0
f569aed0-b58c-4dd1-bfe1-c87264c6f966,6,"Veja bem, Sr.ª Deputada, se também não há contradições nas deliberações do órgão legislativo.",Helena Roseta,0
f569aed0-b58c-4dd1-bfe1-c87264c6f966,7,"As posições que o Primeiro-Ministro aqui assumiu na sexta-feira passada assumiu-as em plena coerência com aquilo que fez como presidente de câmara, e ele disse-o.",Helena Roseta,0
f569aed0-b58c-4dd1-bfe1-c87264c6f966,18,"Deputado, oiça até ao fim e não me faça gastar o tempo de que disponho.",Helena Roseta,0
623199c5-f7a6-4639-ac14-e091b231c50b,2,"Ora, sabemos que, ainda hoje, existem muitas pessoas, designadamente no nosso País, que, fruto da sua situação de pobreza — acontece isso a muitos idosos, no seu dia a dia —, ainda têm de fazer uma opção entre comprar medicamentos ou comprar alimentos.",Heloísa Apolónia,0
30b504bc-4044-402e-8457-34e7fe047928,4,"E o Ministro da Saúde já veio reconhecer que as reivindicações são justas, mas diz que não há recursos.",Catarina Martins,0
e9a9f12c-39fb-4ad7-af9c-95b5bc6f15d0,27,"Como é óbvio, continuamos conscientes das enormes dificuldades.",Pedro Mota Soares,0
65074f66-77d9-4d29-ab79-21e28d1e7357,12,"Deputado, pergunto-lhe, muito claramente, se reconhece ou não que, para além de um problema formal, há um problema político nesta indefinição da situação do Ministro das Finanças.",João Pinho de Almeida,0
356f2a62-ef37-4475-9ad5-92d3b2230505,26,"Hoje mesmo entrámos em contacto com o Governo e exigimos essa regulamentação, uma resposta.",Heloísa Apolónia,0
30b58333-2f47-46c0-b980-e91f15d684ad,3,"É por isso que estranhamos, tal como já foi enunciado pelo Deputado Vitalino Canas, a ausência do Ministro de Estado e dos Negócios Estrangeiros neste Plenário, neste debate dedicado as questões europeias.",Helena André,0
e9ad9009-1a9e-47b4-b6ff-acf238b194c8,9,"É tão só isto, Deputados, que está em causa, nada mais.",Nuno Magalhães,0
6231c454-fee8-459b-9603-d8dd25d1214a,25,"Em segundo lugar, os resultados do PISA põem em causa os argumentos de contestação a estas políticas.",Manuela Melo,0
f5719e92-86cf-47f7-be99-91af6c2a88e3,16,"Entretanto, reassumiu a presidência a Presidente, Maria da Assunção Esteves.",Adão Silva,0
a9866259-99df-4767-baad-6a2d30a96047,9,"Por isso, faço-lhe uma pergunta sobre três propostas concretas.",José Moura Soeiro,0
a9866259-99df-4767-baad-6a2d30a96047,19,"Presidente, Sr.ª Deputada, é tal o grau de contradição entre as preocupações que exprimiu e as decisões políticas concretas do seu partido que é difícil fazer uma pergunta que não seja sobre medidas concretas.",José Moura Soeiro,0
6958a632-4059-45f1-b6c6-67a51513827b,90,"Mas, mais, Deputado, a questão dos mapas não é uma obsessão do CDS.",João Pinho de Almeida,0
b02b6c39-e079-4719-9d50-eb8459a088f5,6,"Podemos e estamos disponíveis para, numa futura Conferência de Líderes, discutir uma regra sobre exposições solicitadas por entidades externas à Assembleia da República — todas elas — e ponderar novos graus de avaliação.",Nuno Magalhães,0
b02b6c39-e079-4719-9d50-eb8459a088f5,11,"Democraticamente, saudamos o Partido Socialista, que, ainda que não formal mas politicamente, como todos nós o entendemos, tem um novo Secretário-Geral, que saudamos.",Nuno Magalhães,0
3c76151b-f1b0-4e90-8162-59d9b581e14d,1,"Este debate, tanto quanto percebemos da intervenção do Deputado Paulo Sá, é sob a égide «cada um que diga ao que vem e o que quer.",Cecília Meireles,0
a81373bb-055e-4b39-9598-f850c60fd56b,16,"E é aí que continuamos a estar ao lado das populações, solidários com esta petição.",Pedro Pimpão,0
f0969869-65e7-4c6b-ac8b-356d08a00503,23,"Não obstante este reconhecimento internacional, consideramos que existem aspetos a serem melhorados.",André Silva,0
33640b13-78e0-4b4a-9e12-03f115f7f086,26,"O aumento e a diversificação da oferta de educação e de formação tem abrangido igualmente os adultos, através de iniciativa Nova Oportunidades, e essa iniciativa trouxe uma alteração de paradigma na forma como os portugueses encaram a formação e a educação.",Isabel Alçada,0
33640b13-78e0-4b4a-9e12-03f115f7f086,66,"Para além destes docentes, temos 446 terapeutas da fala —  e a Sr.ª Deputada falou nisso — , 104 terapeutas ocupacionais, 56 fisioterapeutas e 106 psicólogos, num total de 722 profissionais.",Isabel Alçada,0
686a6d9b-28f1-4960-b50b-ea0c482e2cc7,18,"Ou seja, opusemo-nos à proposta do Governo socialista, que pretendia que apenas um professor lecionasse EVT.",Inês Teotónio Pereira,0
3c771d38-3ceb-4636-9ea3-58c5e9d31d11,27,"Mas é, sobretudo, um fator decisivo de competitividade e de riqueza do País.",José Lino Ramos,0
fc92f64b-91f1-47b3-a777-e6b8ed9a6339,16,"Significa isto que qualquer solução que derive da votação que hoje fizermos não pode pôr em causa o processo de ratificação do tratado orçamental, aqui traçado há semanas",António Rodrigues,0
a813d403-5e97-4de1-9cdc-06a3f835dd36,26,"Hoje, pode ser dado mais um passo neste sentido.",Helena Pinto,0
a813d403-5e97-4de1-9cdc-06a3f835dd36,27,"Sr.ª Presidente, e Deputados, pronunciar-me sobre a questão das inelegibilidades.",Helena Pinto,0
a813d403-5e97-4de1-9cdc-06a3f835dd36,33,"Por isso, o Bloco de Esquerda apoia esta alteração.",Helena Pinto,0
686a72f8-a2e6-4944-acc4-e66f3f2d51d9,18,"E são responsabilidades que o Estado português, através de sucessivos Governos, recusa assumir, desde o virar do século.",Alexandra Vieira,0
686a72f8-a2e6-4944-acc4-e66f3f2d51d9,17,"Isso é uma função dos orçamentos nacionais, porque são responsabilidades a longo prazo.",Alexandra Vieira,0
686a72f8-a2e6-4944-acc4-e66f3f2d51d9,22,"Sabe a Sr.ª Ministra que, de cada vez que se destrói um vestígio arqueológico ou uma capela, ou estala um retábulo por falta de controlo da temperatura e de humidade, ou se desgasta um alto relevo, é património que se perde para sempre, de forma irremediável, e que esta é uma especificidade do património?",Alexandra Vieira,0
37ce4b2f-eb1b-48a0-b1e7-486a13b50df3,77,"O Partido Socialista ainda procurou fazer aqui propostas de alteração, que foram sempre rechaçadas pelo PSD e pelo CDS, e desembocámos, então, na situação em que estamos, em que tudo foi feito atabalhoadamente e impreparadamente.",Luís Pita Ameixa,0
6cfe4615-19df-4efb-9821-8580ec0bb976,7,"Apesar da timidez dos sinais, sabemos hoje que Portugal não é o País condenado à estagnação e à depressão económica dos últimos anos.",Luís Montenegro,0
6cfe4615-19df-4efb-9821-8580ec0bb976,4,"Os anos do irrealismo e do despesismo trouxeram consequências: desemprego, impostos, insolvências, perda de qualidade de vida de muitos concidadãos e até emigração de novos e de menos novos.",Luís Montenegro,0
6cfe4615-19df-4efb-9821-8580ec0bb976,3,"Passámos, também, por um período de pesados sacrifícios.",Luís Montenegro,0
6cfe4615-19df-4efb-9821-8580ec0bb976,93,"Sr.ª Presidente, Deputados: o Parlamento cumpre hoje uma das suas funções mais relevantes.",Luís Montenegro,0
fd39a334-7627-4761-b48a-f77f73397f66,6,"O aditamento do n.º 2 é que é verdadeiramente um aditamento.",João Oliveira,0
fd39a334-7627-4761-b48a-f77f73397f66,26,"Duarte Pacheco, o Deputado não se engana em relação ao PCP.",João Oliveira,0
fd39a334-7627-4761-b48a-f77f73397f66,43,"Portanto, para o PCP é absolutamente indiferente a ordem pela qual se façam as votações, porque não andamos aqui a fazer jogos políticos, queremos mesmo é que o IVA baixe.",João Oliveira,0
fd39a334-7627-4761-b48a-f77f73397f66,74,"É no reforço do PCP e da sua influência, e pela luta dos trabalhadores e do Povo, que esse caminho ficará mais próximo.",João Oliveira,0
fd39a334-7627-4761-b48a-f77f73397f66,92,"A Assembleia da República, reunida em sessão plenária, expressa o seu pesar pelo falecimento de António Gervásio e endereça aos seus familiares e ao PCP as suas condolências.",João Oliveira,0
6cfeb034-a3b6-47d3-aeb9-faab2532dc30,19,"Sabem, Deputados, qual é a gravidade desta situação?",Clara Marques Mendes,0
ac746a81-244f-464a-aa3b-e5115b3d1bb5,26,"O nosso povo foi confrontado com grandes sacrifícios e duras exigências e deu mostras da sua maturidade cívica, consolidada ao fim de quatro décadas de democracia.",Aníbal Cavaco Silva,0
fd4a3ab5-b782-4e9a-9d45-399fdb98552e,18,"Na saúde — hoje tivemos aqui um debate —, vivemos o caos nas urgências devido aos cortes e à falta de pessoal e ao encerramento das extensões de saúde.",Ivo Oliveira,0
05a85267-c524-44fe-8237-44396e8b8a7c,12,"Queremos saber, Sr.ª Ministra, qual é a posição do Governo.",Helga Correia,0
1577f8bb-b0b5-4c27-b706-af7f34976db7,90,"Enfim, torna-se muito difícil ter uma discussão clara, informativa e responsável, quando são tantas as questões, com uma grelha curta e uma agenda larga.",Ana Rita Bessa,0
415ee989-8d32-4293-99e7-b05ea52d4236,56,"A Sr.ª Deputada Margarida Marques, mais uma vez, hoje fez a referência de que votaram contra a transposição do conteúdo do tratado orçamental para o quadro jurídico da União Europeia.",Paula Santos,0
097af16e-997e-4bd0-a311-bdf30893d9cb,1,"Não deve ter percebido nada do discurso, Deputado!",João Galamba,0
5584c734-fe00-4408-bcb6-f0fae491b705,1,"Presidente, Sr.ª Ministra do Trabalho e da Solidariedade Social, V.Ex.ª mostrou-se preocupada quanto a cada um dos desempregados.",Jorge Machado,0
01d0ba90-e5e1-490c-8cd9-38583beea3da,59,"Para terminar, quero, ainda, dizer que Os Verdes consideram que estamos perante uma lei equilibrada, sensata, justa e que garante o essencial: a segurança e o cumprimento dos critérios legais.",José Luís Ferreira,0
1186cdc8-a45a-4197-a689-b9af5e7a5435,4,"Seja com palavras proibidas, seja com figuras de qualquer tipo de regimento que procurem silenciar partidos, esta é verdadeiramente uma forma e um cenário que só tem um nome: é um escândalo.",André Ventura,0
0bdb404f-2619-4737-abbc-ef379d867398,141,"É a circunstância de termos finanças públicas equilibradas, de estarmos a reduzir a dívida pública que nos dá folga financeira para investirmos sustentadamente no nosso futuro, e isso é essencial.",Pedro Siza Vieira,1
0bdbeece-d1ab-4090-ad31-8ca01025c2a6,12,"Assim, é essencial reforçar os direitos parentais em matéria de apoio a filhos com deficiência, doença crónica ou oncológica, criando-se um quadro legal justo que garanta o exercício pleno deste direito, mas também que não descuide a integração laboral, a realização pessoal e o apoio emocional aos pais e às mães.",Inês de Sousa Real,1
0bdbeece-d1ab-4090-ad31-8ca01025c2a6,27,"Entendemos, também, que é essencial a criação de ambientes laborais mais saudáveis, com uma aposta clara na saúde mental dos trabalhadores e na criação de condições que permitam conciliar a sua vida profissional com a vida pessoal e familiar, particularmente através da redução do tempo de trabalho e do aumento de tempos de repouso e de lazer.",Inês de Sousa Real,1
0be46dc6-8041-4acc-8529-83728763cbed,2,"Por isso, é essencial o investimento numa política de recursos humanos na saúde que espelhe a construção diária de uma organização ágil e segura, que confira espaço ao diálogo social e à motivação dos seus profissionais e que coloque o doente e o direito à proteção da sua saúde como centrais, tal como dispõe a Lei de Bases da Saúde.",Susana Amador,1
3fdb0b49-4be1-499a-b7d4-5d83c3606e44,13,"A criação de uma Comissão que garanta a transparência, fiscalize a riqueza, fiscalize rendimentos, é essencial, bem como aumentar as incompatibilidades é essencial.",Pedro Filipe Soares,1
080297c2-af81-4477-a576-1e11161c99e5,9,"«É essencial tomar medidas que permitam a resolução dos défices operacionais crónicos e das dívidas financeiras crescentes e insustentáveis quer do transporte ferroviário quer do transporte rodoviário público.",Afonso Oliveira,1
10808d7f-2fac-4f6b-959c-4942b3c986ef,9,"Portanto, é essencial introduzir uma disciplina em que os valores da República, os valores da igualdade, seja no género, seja na área da orientação sexual, seja nas etnias, sejam respeitados para não termos futuros adultos sexistas, homofóbicos ou racistas.",Isabel Alves Moreira,1
1470f5ff-edfc-4e7e-a6af-2f40e90ed913,4,"Mais do que criar novas medidas de apoio social, é essencial: assegurar a intervenção e a inclusão social, ou que esta seja concebida, planeada, executada de forma integrada; que se assuma um compromisso sério e abrangente entre todos — agentes envolvidos e beneficiários; e uma profunda capacidade de articulação entre organismos públicos e a sociedade civil, sendo necessário conjugar políticas de apoio financeiro às famílias com medidas efetivas de inserção social e integração no mercado de trabalho, com medidas que anulem os mecanismos que sustentam a transmissão da pobreza entre gerações.",Rui Cruz,1
54a0d25c-c3f0-4eee-b00c-0505b6f08e60,32,"Uma decisão política nesse sentido ajudará todos: o Estado, porque os mercados reconhecerão melhores condições da nossa solvência; o sistema financeiro, porque é expectável que possa financiar-se mais facilmente; as empresas, porque é essencial que haja libertação de créditos para a economia e que se moderem os juros impossíveis que se praticam hoje; os trabalhadores, porque da estabilidade das empresas depende a estabilidade do seu posto de trabalho; e os desempregados, porque só o investimento cria postos de trabalho e o investimento só retorna se os investidores se convencerem que Portugal já não é um País de risco!",Paulo Portas,1
54cc51d5-8161-4270-b6f6-24e5599b8727,7,"Também é essencial que todas as associações públicas profissionais disponibilizem, de forma generalizada, informação relevante sobre os profissionais e sobre as respetivas sociedades reguladas ou abrangidas por associações públicas profissionais.",Álvaro Santos Pereira,1
151df2de-2680-40e8-b09a-84d039b36335,23,"Por isso mesmo, é essencial proibir a venda de glifosato a qualquer cidadão não treinado.",Nelson Peralta,1
41013b50-ae71-48e8-ae3c-6b82ac7f23d2,10,"O PSD entende que é essencial garantir a soberania nacional, quando se criam taxas, ou quando se tenta impor aos Estados ou articular com todos os Estados-Membros a criação de novas taxas e de regulação em Importa aqui também dizer que não tentem criar falácias sobre estas medidas, porque aquilo que esteve no passado em cima da mesa e aquilo que se pretende ou pretendia fazer com a regulação destes setores era exatamente o mesmo que acontece, por exemplo, com o IVA.",Duarte Marques,1
0573bd7a-6f2b-4d54-b35a-95ef977aadb9,8,"O que é essencial, Deputado João Dias, é envolvermos toda a sociedade portuguesa neste esforço.",Ministroda Administração Interna,0
11682da8-2733-48fc-9f0d-8d00e1a31a53,51,"Para que este pagamento seja feito por transferência bancária e da forma mais célere possível, para que aconteça em julho, é essencial que os trabalhadores tenham, na sua conta da Segurança Social Direta online, atualizados os seus dados, nomeadamente o IBAN (International Bank Account Number).",Ana Mendes Godinho,1
05b602c6-b428-42bb-a1b0-ae59c841555c,2,"Começo por falar do que une o Partido Socialista a estas propostas: a afirmação de que a educação artística é essencial na formação dos jovens, na construção do seu espírito crítico, no desenvolvimento da criatividade, da autoestima, da capacidade de trabalhar em equipa e na construção do espírito solidário que as artes",Carla Sousa,1
09920e1f-03cd-438d-b92b-743f650e0573,117,"Em primeiro lugar, a consolidação das contas públicas é essencial, a descida do endividamento externo e interno é crucial para o futuro do País.",Álvaro Santos Pereira,1
05cadeb9-3205-433d-bb91-f65de01ada8d,3,"Sim, para o PSD é essencial consolidar a união de defesa, entendida como o pilar europeu da NATO, pelo que sempre considerámos, desde a primeira hora, que Portugal deve aderir à Cooperação Estruturada",Carlos Costa Neves,1
15f02406-de8c-498b-8ca3-0c27323c3256,17,"Se, hoje, Portugal vive uma onda positiva de procura turística, é essencial criar as condições para responder aos grandes desafios que temos: aumentar o valor da oferta; desconcentrar a procura geograficamente; desconcentrar a procura ao longo do ano e atenuar o efeito da sazonalidade.",Ana Mendes Godinho,1
0e551723-abeb-4ca9-a73c-17548d861235,7,"«Estamos a concluir essa fase — a da aprovação e publicação dos diplomas setoriais — «e constituiremos, exatamente agora que os diplomas fundamentais já se encontram publicados, essa comissão que é essencial.",António Costa Silva,0
02ad07a1-1ad6-4e3a-8cf1-823ef8698175,36,"É essencial que, para a atividade turística, continuemos a garantir a competitividade aérea e novas rotas ao longo do ano, a dinamização do investimento, a diversificação dos produtos, a promoção da diversidade do nosso País, a qualificação e a valorização das pessoas que trabalham no turismo.",Ana Mendes Godinho,1
42d4a004-7fa3-41ad-8f0e-a6ed9a443e2c,5,"Por isso, é essencial reverter a atual situação, apostando, de facto, na reinserção social e no apoio permanente aos reclusos, pelo que propomos que seja assegurada a contratação de psicólogos para os estabelecimentos prisionais, bem como garantida a sua estabilidade contratual e salarial, de modo a proporcionar uma intervenção psicológica de continuidade, qualidade e eficácia que permita às prisões zelar pela saúde psicológica e desenvolver uma cultura de civismo e cidadania, de reeducação e reabilitação, por oposição a uma cultura de violência e socialização negativa, com custos humanos e económicos incomportáveis para a sociedade portuguesa.",André Silva,1
574a4c72-286f-4384-b2f6-b43266efd419,20,"É precisamente em relação a estes três vetores, em concertação e diálogo social com os parceiros sociais, nomeadamente aqueles que querem, de facto, dialogar e não fazem da luta um modo de vida, que o Governo deve concentrar-se naquilo que é essencial: criar e gerar confiança interna e externa, captar investimento e, com isso, criar emprego e combater o desemprego.",Nuno Magalhães,1
16f18d1e-c790-4692-9167-9fd279207880,2,"Em primeiro lugar —  e é preciso que isto fique claro — , é essencial que esta reforma, que é necessária, esteja enquadrada pela garantia da autonomia do poder local, protegida constitucionalmente.",Pedro Soares,1
16fc38ab-9e40-4c2b-95df-6dce36d2ffd3,4,"Sabemos da dificuldade do processo negocial, mas estamos num momento em que é essencial passar das simples declarações de intenção para a concretização de compromissos quanto ao futuro do relacionamento entre o Reino Unido e a União.",Carlos Alberto Gonçalves,0
0b84d4f1-0fed-46b1-9883-42ce7c3bf4d2,4,"Com efeito, a estabilidade financeira é essencial para que o setor financeiro desempenhe o seu papel de catalisador do desenvolvimento económico, servindo de intermediário entre aqueles que aforram e aqueles que investem na economia.",Maria Luís Albuquerque,1
03bb5224-c3e2-4752-96e6-eb46d51751c3,14,"Promover e sensibilizar, colocando a tónica na importância de adotar escolhas saudáveis e hábitos que promovam a segurança infantil é essencial.",Sofia Araújo,1
57aed90d-25b1-4d66-8393-2f7b565730ca,13,"Ministro, é essencial uma resposta à emergência climática, mas as camadas mais empobrecidas da população são as mais vulneráveis aos riscos da crise climática e são também as que menos contribuem para o aquecimento global.",Nelson Peralta,1
0791b350-a38d-4692-8b23-fb5f735b1546,4,"Atendendo a que Portugal é o país da União Europeia com maior taxa de mortalidade de utilizadores de bicicleta, consideramos que é essencial a adoção de medidas que visem dar mais proteção aos seus utilizadores e, com isso, aumentar o seu uso.",André Silva,1
0fbf7e9f-3ff0-459c-8988-7d284562d4ec,5,"Portanto, centremo-nos no que é essencial: como é que melhoramos a qualidade da democracia?",Pedro Delgado Alves,0
1396bfce-3937-4811-820b-5de72fb7addc,39,"É essencial este trabalho no terreno, em conjunto com os privados.",Hortense Martins,0
4379d935-cd71-4e19-b331-ad1afdd01223,5,"Mas não basta criar UGF, é essencial apoiar o seu funcionamento e o seu investimento no ordenamento É neste sentido que surge esta proposta do Bloco de Esquerda, sobre a atribuição de apoios para que estas UFG, e as que vierem a surgir possam vingar, sejam um instrumento contra o abandono e retirem os pequenos produtores florestais da chantagem do lobby do eucalipto, que quer secar tudo à sua volta.",Pedro Soares,1
1be731f4-0996-45a0-a2a8-5552da850ab7,31,"Deputado, para nós, esta matéria é essencial, mas é curioso, é absolutamente espantoso, que na sua intervenção o PCP nada diga sobre isto.",Filipe Lobo d’Ávila,0
d0d2e3b2-47b2-4d8a-8204-7a102db07753,26,"Aliás, é essencial garantir condições de segurança e de certeza para o futuro para os jovens portugueses e para as jovens famílias portuguesas, de forma a que Portugal possa continuar e não perder, por via da emigração, as suas melhores cabeças e o seu futuro.",Artur Rêgo,1
d0eb6509-ef11-4b97-a0e6-0649cc058946,17,"Perante a realidade da nossa propriedade agrícola e florestal, é essencial tornar as ações de estruturação fundiária mais eficazes no sentido de potenciar o dinamismo já muito presente no sector, mas ainda com constrangimentos, como é, por exemplo, o fracionamento das parcelas e dos prédios rústicos.",Pedro do Ó Ramos,1
17e7ce25-4788-4742-a65b-8d8e5e4a6ad0,9,"Mas, Presidente, e Deputados, o que é essencial, o que é estrutural para podermos evitar novas catástrofes, é enfrentar o desafio de revitalizar o interior e de reordenar a floresta.",António Costa,1
4c4c9e9a-150a-4d29-9e6d-39f70aa4805f,18,"Entendemos que a participação da comunidade educativa é essencial na defesa da escola pública de qualidade, escola pública esta que este Governo vai desmantelando quer por via do desinvestimento, quer retirando direitos aos profissionais, quer por via de falta de condições materiais e humanas no ensino ou, então, pela privatização.",Paula Santos,1
c8699e1f-cdfd-485b-8f2a-c209d4e35cda,49,"Por exemplo, no Algarve, no período do verão, onde há, naturalmente, uma maior afluência de pessoas e, portanto, uma maior probabilidade de haver a utilização de serviços do SNS, é essencial continuar a ter capacidade para contratar, de forma a responder aos picos de procura, porque seria irracional que, no Algarve, tivéssemos 12 meses por ano quadros ajustados a uma realidade específica que se vive três ou quatro meses por ano.",António Costa,1
c8a371aa-3e64-4d6c-bbd9-1345e87c9251,10,"Porém, quero dizer-lhe que, da nossa parte, manteremos sempre, e não obstante isso, a disponibilidade para que esses consensos, naquilo que é essencial para o País, possam fazer-se.",Nuno Magalhães,0
